lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,year
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX28036&tabIndex=1,H0TX28036,"CHAVEZ, DANIEL",H,TX,28,REP,CHALLENGER,MISSION,TX,78572,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0AZ00327&tabIndex=1,S0AZ00327,"CHAVEZ, SANTOS",S,AZ,0,UNK,CHALLENGER,PHOENIX,,,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CT03122&tabIndex=1,H0CT03122,"CHENEY, JEFFREY M",H,CT,3,REP,CHALLENGER,EAST HAVEN,CT,6513,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8DE00046&tabIndex=1,H8DE00046,"CHERRICKS, LIZA DAWN",H,DE,0,IND,OPEN,NEW CASTLE,DE,19720,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX14127&tabIndex=1,H0TX14127,"CHERRY, JEFF",H,TX,14,REP,CHALLENGER,KEMAH,TX,77565,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NY00527&tabIndex=1,S0NY00527,"CHICHESTER, TIMOTHY A",S,NY,0,REP,CHALLENGER,AUSTERLITZ,NY,12017,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NY00501&tabIndex=1,S0NY00501,"CHICON, MARTIN",S,NY,0,REP,CHALLENGER,NEW YORK,NY,10031,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS01061&tabIndex=1,H8MS01061,"CHILDERS, TRAVIS W",H,MS,1,DEM,INCUMBENT,BOONEVILLE,MS,38829,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MA03079&tabIndex=1,H0MA03079,"CHIPMAN, ROBERT J",H,MA,3,REP,CHALLENGER,PLAINVILLE,MA,2762,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0UT00181&tabIndex=1,S0UT00181,"CHIU, DAVID Y.",S,UT,0,REP,CHALLENGER,PROVO,UT,84604,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4WA00466&tabIndex=1,S4WA00466,"CHOVIL, WILLIAM EDWARD",S,WA,0,REP,CHALLENGER,TACOMA,WA,98403,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NV00278&tabIndex=1,S0NV00278,"CHRISTENSEN, CHAD RYAN",S,NV,0,REP,CHALLENGER,LAS VEGAS,NV,89135,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA11360&tabIndex=1,H0CA11360,"CHRISTENSEN, DAVID",H,CA,11,AIP,CHALLENGER,TRACY,CA,95376,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4VI00054&tabIndex=1,H4VI00054,"CHRISTENSEN, DONNA M",H,VI,0,DEM,INCUMBENT,St. Croix,VI,822,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX18193&tabIndex=1,H0TX18193,"CHRISTOPHER, TEX",H,TX,18,REP,CHALLENGER,HOUSTON,TX,77251,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA32218&tabIndex=1,H0CA32218,"CHU, BETTY",H,CA,32,REP,OPEN,MONTEREY PARK,CA,91754,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA32101&tabIndex=1,H0CA32101,"CHU, JUDY",H,CA,32,DEM,INCUMBENT,Los Angeles,CA,90017,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA15058&tabIndex=1,H4CA15058,"CHUKWU, RAYMOND LEMMY",H,CA,15,REP,CHALLENGER,SAN JOSE,CA,95117,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0RI01073&tabIndex=1,H0RI01073,"CICILLINE, DAVID N",H,RI,1,DEM,OPEN,PROVIDENCE,RI,2906,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO04169&tabIndex=1,H0MO04169,"CLARK, BRIAN",H,MO,4,REP,CHALLENGER,CLEVELAND,MO,64734,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MD06173&tabIndex=1,H0MD06173,"CLARK, CASEY",H,MD,6,DEM,CHALLENGER,HAMPSTEAD,MD,21074,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NY00626&tabIndex=1,S0NY00626,"CLARK, COLIA L",S,NY,0,GRE,CHALLENGER,NEW YORK,NY,10031,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA49097&tabIndex=1,H0CA49097,"CLARK, DION",H,CA,49,AIP,CHALLENGER,SAN DIEGO,CA,92104,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0VA05129&tabIndex=1,H0VA05129,"CLARK, JEFFREY AARON",H,VA,5,IND,CHALLENGER,DANVILLE,VA,24540,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AZ03438&tabIndex=1,H0AZ03438,"CLARK, LEONARD",H,AZ,3,GRE,OPEN,PHOENIX,AZ,85027,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6AZ00134&tabIndex=1,S6AZ00134,"CLARK, LEONARD A",S,AZ,0,IND,CHALLENGER,PHOENIX,AZ,85027,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN01027&tabIndex=1,H0TN01027,"CLARK, MICHAEL EDWARD",H,TN,1,DEM,CHALLENGER,JOHNSON CITY,TN,37604,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA50241&tabIndex=1,H6CA50241,"CLARK, MIRIAM E.",H,CA,50,PAF,CHALLENGER,ENCINITAS,CA,92024,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MA05090&tabIndex=1,H0MA05090,"CLARK, ROBERT MICHAEL",H,MA,5,UNK,CHALLENGER,BERLIN,MA,1503,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX04070&tabIndex=1,H4TX04070,"CLARK, STEVE",H,TX,4,REP,CHALLENGER,HEATH,TX,75032,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MN06127&tabIndex=1,H0MN06127,"CLARK, TARRYL LYNN",H,MN,6,DFL,CHALLENGER,SAINT CLOUD,MN,56301,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI13398&tabIndex=1,H0MI13398,"CLARKE, HANSEN",H,MI,13,DEM,CHALLENGER,DETROIT,MI,48226,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI02185&tabIndex=1,H0MI02185,"CLARKE, LLOYD",H,MI,2,GRE,OPEN,FRANKENMUTH,MI,48734,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY11138&tabIndex=1,H4NY11138,"CLARKE, YVETTE D",H,NY,11,DEM,INCUMBENT,BROOKLYN,NY,11225,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO01066&tabIndex=1,H0MO01066,"CLAY, WILLIAM LACY JR",H,MO,1,DEM,INCUMBENT,ST LOUIS,MO,63105,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH18135&tabIndex=1,H0OH18135,"CLAYTON, CHRISTOPHER",H,OH,18,LIB,CHALLENGER,GAMBIER,OH,43022,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX27117&tabIndex=1,H2TX27117,"CLAYTOR, CHRISTOPHER J.",H,TX,3,LIB,CHALLENGER,PLANO,TX,75024,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MO05234&tabIndex=1,H4MO05234,"CLEAVER, EMANUEL II",H,MO,5,DEM,INCUMBENT,KANSAS CITY,MO,64133,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0RI02220&tabIndex=1,H0RI02220,"CLEGG, WILLIAM J",H,RI,2,REP,CHALLENGER,WARWICK,RI,2818,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0SC00214&tabIndex=1,S0SC00214,"CLEMENTS, TOM",S,SC,0,GRE,CHALLENGER,COLUMBIA,SC,29201,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL07023&tabIndex=1,H2IL07023,"CLEMONS, CLARENCE D.",H,IL,7,DEM,CHALLENGER,CHICAGO,IL,60605,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA10180&tabIndex=1,H0CA10180,"CLIFT, GARY WILLIAM",H,CA,10,REP,CHALLENGER,DIXON,CA,95620,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NY00311&tabIndex=1,S0NY00311,"CLIFTON, JOHN",S,NY,0,LIB,CHALLENGER,JAMAICA,NY,11434,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0PA09013&tabIndex=1,H0PA09013,"CLOPPER, CHAD",H,PA,9,IND,CHALLENGER,WAYNESBORO,PA,17268,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4WA06067&tabIndex=1,H4WA06067,"CLOUD, DOUG",H,WA,6,REP,CHALLENGER,TACOMA,WA,98405,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OK05122&tabIndex=1,H0OK05122,"CLOUD, JEFF",H,OK,5,REP,OPEN,OKLAHOMA CITY,OK,73120,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WA04060&tabIndex=1,H0WA04060,"CLOUGH, JERAME",H,WA,4,DEM,CHALLENGER,KENNEWICK,WA,99336,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA10164&tabIndex=1,H0CA10164,"CLOWARD, JEREMY",H,CA,10,GRE,CHALLENGER,PLEASANT HILL,CA,94523,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2SC02042&tabIndex=1,H2SC02042,"CLYBURN, JAMES E",H,SC,6,DEM,INCUMBENT,COLUMBIA,SC,29203,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0MA00075&tabIndex=1,S0MA00075,"COAKLEY, MARTHA",S,MA,0,DEM,OPEN,MEDFORD,MA,2155,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0IN00053&tabIndex=1,S0IN00053,"COATS, DANIEL R",S,IN,0,REP,OPEN,INDIANAPOLIS,IN,46220,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0KS01164&tabIndex=1,H0KS01164,"COBB, MARCK REDELL",H,KS,1,REP,OPEN,GALVA,KS,67443,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NC06011&tabIndex=1,H4NC06011,"COBLE, JOHN HOWARD",H,NC,6,REP,INCUMBENT,GREENSBORO,NC,27409,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4OK00174&tabIndex=1,S4OK00174,"COBURN, THOMAS A",S,OK,0,REP,INCUMBENT,MUSKOGEE,OK,74401,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX14150&tabIndex=1,H0TX14150,"COCHRAN, WINSTON EARLE JR",H,TX,14,DEM,CHALLENGER,LEAGUE CITY,TX,77573,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0WA00258&tabIndex=1,S0WA00258,"CODAY, ARTHUR JR MD",S,WA,0,REP,CHALLENGER,SHORELINE,WA,981550164,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NJ12170&tabIndex=1,H0NJ12170,"CODY, KENNETH J.",H,NJ,12,OTH,CHALLENGER,PRINCETON,NJ,8543,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO06138&tabIndex=1,H8CO06138,"COFFMAN, MIKE",H,CO,6,REP,INCUMBENT,HIGHLANDS RANCH,CO,80129,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0PA06092&tabIndex=1,H0PA06092,"COHEN, HOWARD A",H,PA,6,REP,CHALLENGER,BALA CYNWYD,PA,19004,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0MD00358&tabIndex=1,S0MD00358,"COHEN, NEIL H",S,MD,0,REP,CHALLENGER,CHEVY CHASE,MD,20815,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN09068&tabIndex=1,H6TN09068,"COHEN, STEPHEN IRA",H,TN,9,DEM,INCUMBENT,MEMPHIS ,TN,38112,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX15082&tabIndex=1,H0TX15082,"COHN, AARON I",H,TX,15,LIB,CHALLENGER,HARLINGEN,TX,78550,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA29099&tabIndex=1,H0CA29099,"COLBERT, JOHN",H,CA,29,REP,CHALLENGER,LOS ANGELES,CA,90017,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OK04055&tabIndex=1,H2OK04055,"COLE, TOM",H,OK,4,REP,INCUMBENT,Norman,OK,73070,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0AR00036&tabIndex=1,S0AR00036,"COLEMAN, CURTIS",S,AR,0,REP,CHALLENGER,LITTLE ROCK,AR,72212,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MN04148&tabIndex=1,H0MN04148,"COLLETT, TERESA STANTON",H,MN,4,REP,CHALLENGER,SAINT PAUL,MN,55104,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NV02175&tabIndex=1,H0NV02175,"COLLETTI, PATRICK JOSEPH",H,NV,2,REP,CHALLENGER,RENO,NV,89509,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN05101&tabIndex=1,H0TN05101,"COLLINGS, STEPHEN WILLIAM",H,TN,5,LIB,CHALLENGER,NASHVILLE,TN,37211,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX16072&tabIndex=1,H0TX16072,"COLLINS, BILL",H,TX,16,LIB,CHALLENGER,EL PASO,TX,79912,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0KY06153&tabIndex=1,H0KY06153,"COLLINS, C WES",H,KY,6,UNK,CHALLENGER,WINCHESTER,KY,40391,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0HI01207&tabIndex=1,H0HI01207,"COLLINS, CHARLES (GOOGIE)",H,HI,1,REP,OPEN,PAHOA,HI,96778,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4GA11053&tabIndex=1,S4GA11053,"COLLINS, MICHAEL ALLEN (MAC)",S,GA,0,REP,CHALLENGER,JACKSON,GA,,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0SC03127&tabIndex=1,H0SC03127,"COLLINS, NEAL ANTHONY MR",H,SC,3,REP,OPEN,EASLEY,SC,29642,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX16080&tabIndex=1,H0TX16080,"COLLINS, TIM",H,TX,16,NNE,CHALLENGER,EL PASO,TX,79935,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA25058&tabIndex=1,H8CA25058,"CONAWAY, JACQUESE LYNN",H,CA,25,DEM,CHALLENGER,BARSTOW,CA,92312,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX19136&tabIndex=1,H4TX19136,"CONAWAY, MICHAEL HONORABLE",H,TX,11,REP,INCUMBENT,MIDLAND,TX,797071933,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH08128&tabIndex=1,H0OH08128,"CONDIT, JAMES J., JR",H,OH,8,CON,CHALLENGER,CINCINNATI,OH,45247,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NJ03187&tabIndex=1,H0NJ03187,"CONGER, RUSS",H,NJ,3,LIB,CHALLENGER,LITTLE EGG HARBOR,NJ,8087,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0VT01039&tabIndex=1,H0VT01039,"CONIFF, SHEILA M.",H,VT,0,OTH,CHALLENGER,MONTPELIER,VT,5602,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0IA00127&tabIndex=1,S0IA00127,"CONLIN, ROXANNE BARTON",S,IA,0,DEM,CHALLENGER,DES MOINES,IA,50304,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0PA07090&tabIndex=1,H0PA07090,"CONNER, GAIL M",H,PA,7,DEM,OPEN,NEWTOWN SQUARE,PA,19073,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH07101&tabIndex=1,H6OH07101,"CONNER, WILLIAM R.",H,OH,7,DEM,CHALLENGER,BEAVERCREEK,OH,45431,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0PA09021&tabIndex=1,H0PA09021,"CONNERS, J THOMAS",H,PA,9,DEM,CHALLENGER,ALTOONA,PA,16601,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0PA18055&tabIndex=1,H0PA18055,"CONNOLLY, DANIEL C",H,PA,18,DEM,CHALLENGER,SOUTH PARK,PA,15129,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA11062&tabIndex=1,H8VA11062,"CONNOLLY, GERRY",H,VA,11,DEM,INCUMBENT,Merrifield,VA,22116,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH02121&tabIndex=1,H0OH02121,"CONOVER, RANDY LEE",H,OH,2,UNK,CHALLENGER,WILLIAMSBURG,OH,45176,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4KS00093&tabIndex=1,S4KS00093,"CONROY, ROBERT A.",S,KS,0,DEM,OPEN,SHAWNEE,KS,66203,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AZ04493&tabIndex=1,H0AZ04493,"CONTRERAS, JANET L",H,AZ,4,REP,CHALLENGER,PHOENIX,AZ,85041,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0MO00217&tabIndex=1,S0MO00217,"CONWAY, DAVIS RONALD",S,MO,0,REP,OPEN,SAINT PETERS,MO,633763865,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0KY00123&tabIndex=1,S0KY00123,"CONWAY, JOHN WILLIAM (JACK)",S,KY,0,DEM,OPEN,LOUISVILLE,KY,40206,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI01028&tabIndex=1,H6MI01028,"CONYERS, JOHN JR.",H,MI,14,DEM,INCUMBENT,Detroit,MI,48221,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AR01133&tabIndex=1,H0AR01133,"COOK, DAVID RAY",H,AR,1,DEM,OPEN,WILLIFORD,AR,72482,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0UT00199&tabIndex=1,S0UT00199,"COOK, MERRILL ALONZO",S,UT,0,REP,CHALLENGER,SALT LAKE CITY,UT,841033704,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS02051&tabIndex=1,H8MS02051,"COOK, RICHARD",H,MS,2,REP,CHALLENGER,BYRAM,MS,39272,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AL06088&tabIndex=1,H0AL06088,"COOKE, STANLEY KYLE",H,AL,6,REP,CHALLENGER,KIMBERLY,AL,35091,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI06098&tabIndex=1,H8MI06098,"COONEY, DON",H,MI,6,DEM,CHALLENGER,KALAMAZOO,MI,49001,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0DE00092&tabIndex=1,S0DE00092,"COONS, CHRISTOPHER A",S,DE,0,DEM,OPEN,WILMINGTON,DE,19806,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AZ05136&tabIndex=1,H0AZ05136,"COONS, NICK",H,AZ,5,LIB,CHALLENGER,TEMPE,AZ,85285,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN05131&tabIndex=1,H2TN05131,"COOPER, JAMES H.S.",H,TN,5,DEM,INCUMBENT,Brentwood,TN,37024,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX04102&tabIndex=1,H0TX04102,"COOPER, JOHNNY RAY",H,TX,4,REP,CHALLENGER,SULPHUR SPRINGS,TX,75483,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0NC00186&tabIndex=1,S0NC00186,"COOPER, NATHANIEL",S,NC,0,DEM,CHALLENGER,FAYETTEVILLE,NC,28301,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI02110&tabIndex=1,H0MI02110,"COOPER, WILLIAM C",H,MI,2,REP,OPEN,FRUITPORT,MI,49415,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC04177&tabIndex=1,H8SC04177,"CORDEN, PAUL HENRY",H,SC,4,DEM,CHALLENGER,SPARTANBURG,SC,29305,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WA05091&tabIndex=1,H0WA05091,"CORDERO, CLYDE ARTHUR JR",H,WA,5,DEM,CHALLENGER,SPOKANE VALLEY,WA,99206,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0KS00117&tabIndex=1,S0KS00117,"CORIOLAN, PATRICK",S,KS,0,DEM,OPEN,KANSAS CITY,KS,66104,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NC08213&tabIndex=1,H0NC08213,"CORNELISON, LEE T",H,NC,8,REP,CHALLENGER,CHARLOTTE,NC,28224,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OR01095&tabIndex=1,H0OR01095,"CORNILLES, ROBERT",H,OR,1,REP,CHALLENGER,TUALATIN,OR,97062,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH10082&tabIndex=1,H0OH10082,"CORRIGAN, PETER J",H,OH,10,REP,CHALLENGER,ROCKY RIVER,OH,44116,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI13201&tabIndex=1,H8MI13201,"CORSETTI, GEORGE L",H,MI,13,GRE,CHALLENGER,DETROIT,MI,48224,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NJ12082&tabIndex=1,H8NJ12082,"CORSI, DAVID",H,NJ,12,REP,CHALLENGER,OCEANPORT,NJ,7757,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA20082&tabIndex=1,H4CA20082,"COSTA, JIM MR.",H,CA,20,DEM,INCUMBENT,FRESNO,CA,937212353,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL21021&tabIndex=1,H8IL21021,"COSTELLO, JERRY F",H,IL,12,DEM,INCUMBENT,BELLEVILLE,IL,62220,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0PA06076&tabIndex=1,H0PA06076,"COSTELLO, RYAN A",H,PA,6,REP,CHALLENGER,PHOENIXVILLE,PA,19460,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA00108&tabIndex=1,H0CA00108,"COTTON, STANLEY S",H,CA,,DEM,CHALLENGER,RANCHO MIRAGE,CA,92270,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL10294&tabIndex=1,H0IL10294,"COULSON, ELIZABETH",H,IL,10,REP,OPEN,GLENVIEW,IL,60025,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CT02112&tabIndex=1,H2CT02112,"COURTNEY, JOSEPH D",H,CT,2,DEM,INCUMBENT,VERNON,CT,6066,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH08102&tabIndex=1,H0OH08102,"COUSSOULE, JUSTIN",H,OH,8,DEM,CHALLENGER,LIBERTY TWP,OH,45044,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX11123&tabIndex=1,H0TX11123,"COWAN, ALVIN ETHELBERT",H,TX,11,REP,CHALLENGER,AUSTIN,TX,78746,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO04102&tabIndex=1,H0MO04102,"COWAN, GREGORY ALLEN",H,MO,4,CON,CHALLENGER,LEBANON,MO,65536,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY00063&tabIndex=1,H0NY00063,"COX, CHRISTOPHER N",H,NY,1,REP,CHALLENGER,WESTHAMPTON BEACH,NY,11978,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GA11123&tabIndex=1,H2GA11123,"COX, JOHN CLAYTON 'CLAY'",H,GA,7,REP,OPEN,LILBURN,GA,30048,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AK00097&tabIndex=1,H0AK00097,"COX, JOHN R.",H,AK,0,REP,CHALLENGER,ANCHOR POINT,AK,99556,2010
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0AR00051&tabIndex=1,S0AR00051,"COX, THOMAS F",S,AR,0,REP,CHALLENGER,LITTLE ROCK,AR,72223,2010
